"w_geocode","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate","county","tract"
"360610032001000",340,127,165,48,72,103,165,0,0,0,0,6,2,26,0,0,0,1,4,0,0,0,9,0,239,53,0,222,38,4,66,1,9,280,60,39,55,58,61,176,164,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032001001",424,152,222,50,92,147,185,0,0,0,3,8,0,22,0,6,0,0,3,2,3,1,0,47,306,23,0,261,47,3,95,0,18,354,70,43,65,68,96,229,195,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032002000",334,117,162,55,79,115,140,0,0,0,0,0,0,18,11,0,0,5,15,0,18,0,9,16,210,32,0,232,44,2,43,0,13,252,82,30,60,65,62,153,181,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032003000",112,17,75,20,32,39,41,0,0,0,0,0,0,5,0,0,0,1,0,0,12,0,0,1,76,17,0,55,8,2,42,1,4,96,16,19,19,27,30,63,49,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032003001",84,7,49,28,5,4,75,0,0,0,0,0,0,0,0,8,0,59,11,0,3,0,3,0,0,0,0,41,27,1,13,0,2,58,26,24,20,19,14,70,14,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032004000",154,25,83,46,16,21,117,0,0,0,5,0,0,10,0,3,0,20,6,0,0,93,16,0,0,1,0,91,41,2,19,0,1,109,45,20,32,40,37,75,79,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032005000",293,70,154,69,59,97,137,0,0,0,0,0,0,77,0,53,0,25,6,0,0,22,0,17,75,18,0,206,38,3,39,0,7,220,73,53,56,47,67,158,135,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032006000",175,29,107,39,46,53,76,0,0,0,0,6,10,1,0,4,0,4,8,0,0,0,28,0,112,2,0,126,27,1,19,0,2,145,30,26,40,39,41,96,79,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032006001",146,52,67,27,24,41,81,0,0,0,0,0,0,9,0,0,0,1,27,0,0,18,1,0,85,5,0,112,9,1,19,2,3,122,24,14,21,29,30,77,69,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032007001",36,14,17,5,11,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,30,3,0,1,0,2,31,5,4,5,6,7,17,19,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610032007002",168,57,84,27,40,52,76,0,0,0,0,0,3,7,0,3,0,0,7,0,1,0,0,0,133,14,0,123,25,1,16,0,3,137,31,12,27,34,38,98,70,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003200"
"360610033001000",387,98,213,76,49,63,275,0,0,0,5,17,24,11,0,3,0,4,103,1,11,6,20,7,161,14,0,260,49,1,66,1,10,327,60,40,58,74,117,182,205,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001001",1039,243,679,117,38,45,956,0,0,0,3,0,30,3,0,361,0,26,574,14,1,0,0,17,10,0,0,754,113,6,141,1,24,915,124,100,143,198,355,530,509,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001003",200,40,112,48,24,52,124,0,0,0,0,1,1,22,0,2,0,3,3,0,11,0,5,0,143,9,0,149,15,0,31,0,5,169,31,25,36,39,60,126,74,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001006",280,60,171,49,35,67,178,0,0,0,16,0,0,29,0,0,50,11,22,0,8,0,13,1,117,13,0,185,38,2,49,0,6,228,52,37,42,51,90,153,127,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001007",132,20,72,40,68,26,38,0,0,0,0,0,0,0,0,0,0,1,1,0,2,122,0,0,0,6,0,102,15,0,14,0,1,116,16,17,18,34,43,79,53,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001008",474,106,225,143,214,49,211,0,0,0,0,0,1,35,0,1,0,0,1,0,2,396,0,2,21,15,0,336,68,1,50,1,18,420,54,51,75,102,140,190,284,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001009",84,19,44,21,10,24,50,0,0,0,0,0,1,13,0,3,0,0,44,6,0,0,0,3,14,0,0,64,6,0,10,0,4,72,12,10,14,10,31,50,34,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001010",2711,526,1738,447,104,213,2394,0,0,0,53,23,5,62,39,8,0,0,1062,537,29,11,633,4,0,43,202,1712,575,21,332,7,64,2118,593,301,432,576,876,847,1864,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001011",459,143,236,80,61,143,255,0,0,0,16,0,2,16,0,2,0,3,3,2,0,2,0,0,309,104,0,265,68,4,103,0,19,370,89,59,66,69,122,230,229,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033001012",292,87,157,48,42,64,186,0,0,0,6,1,0,45,0,14,0,5,36,0,2,0,25,0,56,102,0,192,32,1,57,2,8,246,46,42,37,53,73,131,161,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002000",4,3,1,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002002",2072,643,1152,277,147,139,1786,0,0,0,0,385,41,17,0,30,2,2,1327,13,35,0,0,0,220,0,0,1525,223,9,257,2,56,1753,319,157,295,368,609,894,1178,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002003",229,62,125,42,13,26,190,0,0,0,3,15,30,31,0,103,0,9,12,0,0,0,0,0,0,26,0,171,23,2,27,0,6,191,38,18,29,51,69,114,115,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002004",312,84,191,37,29,35,248,0,0,0,0,0,5,63,0,75,23,5,64,1,0,0,31,0,0,45,0,219,44,1,41,0,7,258,54,22,42,62,102,165,147,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002005",239,26,153,60,7,25,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,137,77,0,20,0,5,191,48,24,33,76,80,96,143,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002006",10,4,4,2,0,0,10,0,0,0,0,0,0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,6,0,0,4,0,0,10,0,0,1,2,3,4,6,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002007",78,22,43,13,2,13,63,0,0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,13,14,1,0,67,6,0,4,1,0,72,6,5,16,18,17,43,35,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002008",4716,491,1869,2356,963,2403,1350,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,4702,8,0,2,0,1945,1219,72,1365,11,104,3351,1365,989,976,1095,1165,989,3727,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002009",27,5,13,9,7,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,5,0,5,0,0,22,5,4,3,6,9,14,13,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002010",401,63,254,84,30,61,310,0,0,0,0,0,0,19,0,5,8,21,12,0,0,7,16,20,12,44,237,264,90,3,37,0,7,313,88,53,77,83,125,173,228,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002011",163,31,102,30,6,17,140,0,0,0,0,1,4,0,0,1,0,2,57,0,0,0,0,0,40,21,37,102,26,4,26,0,5,134,29,22,21,32,57,89,74,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002012",37,8,19,10,11,17,9,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,2,0,23,4,0,21,3,0,13,0,0,25,12,11,6,7,5,15,22,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002013",314,67,161,86,27,65,222,0,0,0,13,0,1,10,0,5,0,27,18,12,12,10,4,0,129,44,29,233,42,1,30,0,8,253,61,34,57,63,93,150,164,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002014",44,9,14,21,2,12,30,0,0,0,0,0,0,6,0,0,8,1,5,0,0,0,0,0,5,19,0,34,7,0,3,0,0,27,17,8,7,10,10,25,19,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002016",62,22,23,17,10,23,29,0,0,0,0,0,0,0,0,3,4,1,3,0,0,0,0,0,23,28,0,32,21,2,4,0,3,42,20,6,7,10,17,34,28,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002017",174,23,109,42,1,5,168,0,0,0,27,0,0,0,0,91,0,10,35,11,0,0,0,0,0,0,0,137,15,0,20,0,2,144,30,16,31,38,66,130,44,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002018",177,49,95,33,22,42,113,0,0,0,10,0,17,19,0,0,3,17,0,0,20,0,0,0,91,0,0,134,13,1,24,0,5,142,35,17,24,38,49,106,71,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033002019",31,10,19,2,14,4,13,0,0,0,0,0,0,0,0,0,8,1,2,0,0,11,0,0,0,9,0,18,7,1,3,0,2,20,11,3,3,7,8,10,21,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033003000",356,88,199,69,48,66,242,0,0,0,0,0,7,4,0,1,8,13,55,1,8,3,8,31,81,44,92,243,71,5,35,0,2,268,88,31,65,63,109,159,197,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033003001",499,85,281,133,35,70,394,0,0,0,0,0,0,10,0,238,8,11,181,0,0,0,4,0,36,11,0,318,75,4,89,0,13,401,98,48,83,103,180,274,225,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033003002",1065,180,555,330,151,66,848,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,8,0,0,609,319,4,114,0,19,917,148,71,153,272,389,467,598,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033003003",2170,489,1248,433,194,361,1615,0,0,3,33,0,57,29,1,83,52,189,885,0,102,83,272,5,184,79,113,1397,414,15,293,5,46,1716,454,234,352,465,630,980,1190,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033003004",407,90,205,112,78,105,224,0,0,0,0,0,0,66,18,3,20,16,182,11,34,3,15,18,1,20,0,255,67,4,75,1,5,319,88,58,57,74,128,197,210,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033004000",1123,381,695,47,24,63,1036,0,0,0,6,0,28,53,0,1,0,0,999,0,0,0,0,30,4,2,0,652,118,6,300,3,44,1012,111,102,130,171,339,611,512,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033004001",2202,443,1260,499,372,595,1235,0,0,0,34,1,83,265,2,180,102,52,429,15,34,0,712,115,141,37,0,1139,206,9,784,4,60,1867,335,322,318,425,694,900,1302,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033004002",577,136,313,128,63,140,374,0,0,0,0,15,4,23,73,48,4,6,101,0,56,2,4,18,81,142,0,386,98,6,74,1,12,444,133,81,74,126,160,250,327,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033004003",532,178,297,57,72,57,403,0,0,0,4,15,0,10,0,23,0,15,250,0,2,54,0,16,14,129,0,358,91,5,64,0,14,422,110,60,67,92,135,299,233,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033004004",591,87,406,98,14,23,554,0,0,0,7,0,11,5,0,4,362,7,174,0,0,0,0,4,4,13,0,365,48,3,162,2,11,528,63,65,83,131,225,424,167,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610033004005",295,107,151,37,33,67,195,0,0,0,0,29,18,3,1,96,0,18,32,2,0,22,15,0,53,6,0,204,37,2,45,1,6,246,49,21,48,51,68,158,137,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003300"
"360610034001000",275,137,110,28,94,129,52,0,0,0,10,0,1,155,0,0,0,11,2,2,0,0,19,0,59,16,0,170,69,2,27,0,7,213,62,24,35,44,35,143,132,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610034001001",176,42,93,41,49,58,69,0,0,0,16,0,4,26,0,0,2,6,13,0,4,0,1,2,95,7,0,135,11,4,22,0,4,131,45,22,32,37,43,96,80,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610034002000",180,54,95,31,24,39,117,0,0,0,0,1,0,18,0,5,0,6,51,0,0,0,3,1,78,17,0,137,13,0,26,0,4,152,28,23,28,32,43,97,83,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610034002001",307,107,163,37,61,88,158,0,0,0,0,0,0,15,0,74,0,16,4,0,5,39,0,0,132,22,0,234,33,2,29,0,9,244,63,27,41,58,74,199,108,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610034003000",193,26,122,45,14,32,147,0,0,0,0,0,0,0,0,15,0,0,0,0,1,132,21,0,23,1,0,108,46,1,34,0,4,153,40,21,37,54,55,81,112,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610034003001",527,193,259,75,181,149,197,0,0,0,5,0,20,22,78,1,0,6,157,0,0,0,0,0,205,33,0,372,90,8,46,1,10,395,132,60,82,91,101,320,207,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610034003002",186,66,86,34,64,52,70,0,0,0,0,2,0,24,0,14,4,9,0,0,0,13,4,41,18,57,0,141,12,1,23,0,9,151,35,21,27,32,40,89,97,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610034004000",390,136,179,75,82,198,110,0,0,0,0,0,0,183,0,7,0,10,4,0,0,47,2,0,112,24,1,257,87,3,34,1,8,289,101,50,58,77,69,192,198,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610034004001",194,76,89,29,60,44,90,0,0,0,2,0,4,12,0,2,0,14,19,0,4,6,1,1,112,17,0,129,29,2,27,0,7,159,35,25,30,29,34,112,82,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003400"
"360610036011000",326,177,109,40,142,109,75,0,0,0,0,7,8,0,0,0,2,0,0,0,1,188,59,0,61,0,0,138,95,3,83,1,6,240,86,36,34,40,39,134,192,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003601"
"360610036011001",43,9,25,9,14,7,22,0,0,0,0,3,0,8,0,1,0,9,0,0,0,0,13,0,6,3,0,28,4,1,9,0,1,30,13,6,5,13,10,24,19,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003601"
"360610036012000",154,23,91,40,34,53,67,0,0,0,0,0,3,10,0,0,0,12,1,0,5,25,0,0,85,13,0,108,29,0,14,0,3,124,30,28,35,34,34,84,70,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003601"
"360610036012001",186,35,114,37,26,31,129,0,0,0,0,0,95,10,0,2,0,5,0,0,0,36,12,0,23,3,0,114,34,1,36,0,1,160,26,13,28,29,81,96,90,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003601"
"360610036013001",587,175,304,108,108,198,281,0,0,0,5,51,6,451,0,7,1,0,3,0,2,0,20,0,21,20,0,310,178,6,78,0,15,407,180,79,111,111,111,308,279,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003601"
"360610036013002",723,211,413,99,141,156,426,1,0,0,3,0,21,49,3,36,0,15,65,0,5,47,2,271,202,3,0,519,92,7,76,1,28,598,125,89,109,159,155,380,343,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003601"
"360610036021000",204,66,100,38,23,51,130,0,0,0,22,0,0,14,0,28,0,2,48,0,1,29,0,0,54,6,0,140,14,3,41,0,6,177,27,25,33,42,38,105,99,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003602"
"360610036021001",247,50,143,54,46,89,112,0,0,0,0,0,0,23,0,58,1,2,18,0,17,2,9,2,88,27,0,177,27,3,33,1,6,197,50,41,50,49,57,114,133,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003602"
"360610036022000",373,102,207,64,63,104,206,0,0,0,2,0,0,41,0,3,0,0,8,0,0,0,0,0,311,8,0,262,54,4,42,0,11,261,112,57,59,74,81,218,155,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003602"
"360610036022001",254,87,122,45,29,81,144,0,0,0,1,42,0,0,0,9,12,11,0,0,0,0,35,0,141,3,0,169,49,0,29,1,6,205,49,25,35,47,60,135,119,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003602"
"360610036022002",193,56,105,32,20,47,126,0,0,0,0,0,0,17,0,0,8,4,0,0,0,1,11,0,151,1,0,118,22,4,47,0,2,154,39,32,27,27,51,121,72,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003602"
"360610036022003",39,15,20,4,16,16,7,0,0,0,0,0,5,0,0,0,0,4,0,0,1,0,0,0,23,6,0,19,8,0,11,0,1,30,9,1,5,7,11,22,17,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003602"
"360610037001000",4219,1340,2414,465,132,268,3819,0,0,0,1408,0,0,0,0,0,0,16,2481,0,8,0,0,0,306,0,0,2923,554,18,616,4,104,3567,652,351,580,748,1200,2313,1906,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001001",627,134,404,89,92,158,377,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,326,262,5,26,0,8,463,164,86,148,165,94,542,85,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001002",61,15,33,13,37,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,19,0,39,14,0,6,1,1,57,4,6,9,14,17,36,25,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001010",396,67,217,112,55,61,280,0,0,0,172,0,0,5,0,0,8,9,34,0,0,4,78,0,43,43,0,281,70,2,36,0,7,297,99,47,85,80,117,223,173,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001011",381,57,226,98,16,26,339,0,0,0,17,0,256,0,0,1,0,15,51,0,2,0,9,21,0,9,0,345,15,0,17,0,4,336,45,40,69,93,122,281,100,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001012",1437,475,864,98,55,75,1307,0,0,0,0,8,13,162,0,742,317,32,16,0,3,0,85,0,55,4,0,867,176,6,352,2,34,1271,166,102,205,236,419,792,645,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001013",1021,162,647,212,65,92,864,0,0,0,0,11,23,10,0,37,7,1,162,0,12,72,8,1,4,5,668,626,265,6,104,1,19,827,194,107,153,263,336,442,579,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001014",1252,250,789,213,70,81,1101,0,0,0,0,0,0,0,2,975,39,168,21,0,0,40,4,2,1,0,0,1002,114,2,111,1,22,1139,113,99,205,260,438,695,557,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001015",25,7,14,4,1,6,18,0,0,0,13,0,0,3,0,0,0,0,8,0,0,0,0,0,0,1,0,16,6,0,3,0,0,23,2,2,6,3,7,15,10,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001016",34,4,15,15,3,7,24,0,0,0,0,6,3,0,0,0,0,18,0,0,0,0,0,0,5,2,0,30,3,0,1,0,0,20,14,5,7,8,10,16,18,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037001017",618,118,367,133,46,96,476,0,0,0,374,0,35,1,0,2,0,7,12,0,1,1,28,0,157,0,0,485,84,4,33,1,11,498,120,53,117,156,174,467,151,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037002000",15,6,7,2,7,2,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,7,1,0,11,1,0,3,0,0,15,0,2,0,2,5,11,4,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037002001",129,17,82,30,10,11,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,73,44,1,9,0,2,102,27,10,17,39,46,59,70,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037002002",2381,618,1332,431,159,382,1840,0,0,0,0,0,0,3,0,116,14,18,995,0,25,0,839,4,191,1,175,1412,706,12,186,5,60,1949,432,257,356,503,647,1060,1321,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037002003",958,92,632,234,25,51,882,0,0,0,0,0,3,0,0,2,0,0,8,0,185,0,7,0,0,15,738,461,286,21,115,1,74,795,163,30,139,152,545,501,457,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037002004",1779,440,1176,163,76,97,1606,0,0,0,0,2,1,23,0,861,25,18,610,8,96,0,9,32,72,22,0,1154,188,7,388,2,40,1572,207,150,248,343,598,965,814,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037002005",1148,398,628,122,150,157,841,0,0,0,28,1,27,63,0,114,25,6,465,244,7,21,0,9,112,26,0,841,128,9,140,1,29,941,207,85,162,194,309,597,551,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037002006",86,24,49,13,8,20,58,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,53,22,0,64,13,1,3,0,5,58,28,9,10,20,23,44,42,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003001",894,182,589,123,62,64,768,0,0,0,30,0,3,17,0,358,4,13,110,1,243,67,25,14,0,9,0,623,89,4,132,3,43,774,120,76,143,162,331,387,507,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003002",1107,326,690,91,11,19,1077,0,0,0,0,0,26,12,0,462,14,14,433,0,126,0,0,0,19,1,0,804,89,2,177,2,33,997,110,71,158,195,357,526,581,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003003",332,84,203,45,19,48,265,0,0,0,0,12,6,12,0,114,0,0,69,0,0,0,0,2,111,6,0,218,50,3,52,1,8,273,59,37,56,62,93,191,141,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003004",4924,1068,2826,1030,347,812,3765,0,0,0,35,141,737,369,0,266,342,40,1194,24,1652,0,2,62,58,2,0,3282,922,45,537,16,122,3658,1266,545,860,984,1467,2573,2351,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003005",334,89,209,36,17,61,256,0,0,0,5,0,1,14,0,230,0,5,24,0,0,0,0,33,20,2,0,236,43,5,40,0,10,276,58,30,61,65,89,184,150,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003006",387,53,261,73,21,43,323,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,383,1,0,237,63,6,67,3,11,256,131,46,73,87,128,202,185,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003007",173,28,114,31,14,17,142,0,0,0,10,0,10,3,0,40,0,0,43,2,3,2,10,8,0,6,36,128,26,0,14,0,5,145,28,13,40,32,60,101,72,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003008",182,43,89,50,88,49,45,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,0,125,31,4,18,0,4,159,23,20,34,35,50,110,72,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003009",1483,451,915,117,29,50,1404,0,0,0,0,0,0,14,0,0,0,22,1172,223,0,0,0,0,0,52,0,1154,126,6,146,3,48,1322,161,112,202,260,458,619,864,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003010",266,59,139,68,11,67,188,0,0,0,2,156,6,0,0,49,3,3,8,0,12,0,2,0,0,25,0,220,24,3,14,1,4,146,120,43,33,53,78,180,86,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003011",22,4,15,3,2,7,13,0,0,0,0,0,0,6,0,0,0,0,0,0,3,1,0,1,7,4,0,17,3,0,2,0,0,18,4,2,5,4,7,13,9,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003012",194,24,134,36,9,16,169,0,0,0,0,0,0,20,0,0,0,0,0,0,0,174,0,0,0,0,0,117,56,0,17,0,4,151,43,25,28,61,56,68,126,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003013",729,178,421,130,68,73,588,0,0,0,113,3,0,0,0,0,0,4,0,0,0,119,313,0,4,169,4,405,241,8,43,1,31,522,207,58,158,161,174,318,411,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003014",3,1,1,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003015",3807,1266,2067,474,248,172,3387,0,0,0,0,0,0,324,0,248,169,0,2400,0,7,273,23,39,5,62,257,2685,504,17,508,4,89,3352,455,247,461,679,1154,1565,2242,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003016",764,141,492,131,50,105,609,0,0,0,0,3,4,59,0,203,77,3,229,0,23,140,8,1,0,14,0,545,92,5,102,1,19,638,126,82,115,182,244,420,344,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610037003017",4,0,1,3,0,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003700"
"360610038001000",406,135,192,79,87,166,153,0,0,0,0,20,3,56,0,4,0,17,4,0,11,0,4,0,283,4,0,178,18,2,200,0,8,347,59,50,49,73,99,212,194,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003800"
"360610038001001",319,73,177,69,68,127,124,0,0,0,11,1,2,21,0,4,0,0,16,0,1,1,8,6,200,48,0,212,20,3,81,0,3,268,51,39,51,71,85,184,135,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003800"
"360610038001002",2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003800"
"360610038001003",115,23,57,35,28,14,73,0,0,0,2,5,1,8,0,1,0,5,1,0,0,58,5,0,29,0,0,83,18,0,11,1,2,92,23,11,23,25,33,52,63,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003800"
"360610038002000",181,69,77,35,43,58,80,0,0,0,0,0,2,27,0,9,2,2,13,0,7,0,1,16,83,19,0,124,13,1,40,0,3,154,27,18,20,32,42,91,90,0,0,0,0,0,0,0,0,0,0,20251202,"061","36061003800"
