"metric_month","industry","pickup_dropoff","locationid","borough","zone","trip_count"
"2023-01-01","Yellow Taxi","Pick-up","170","Manhattan","Murray Hill","88281"
"2023-01-01","Yellow Taxi","Drop-off","171","Queens","Murray Hill-Queens","483"
"2023-01-01","Yellow Taxi","Pick-up","171","Queens","Murray Hill-Queens","21"
"2023-01-01","Yellow Taxi","Drop-off","172","Staten Island","New Dorp/Midland Beach","31"
"2023-01-01","Yellow Taxi","Pick-up","172","Staten Island","New Dorp/Midland Beach","5"
"2023-01-01","Yellow Taxi","Drop-off","173","Queens","North Corona","631"
"2023-01-01","Yellow Taxi","Pick-up","173","Queens","North Corona","37"
"2023-01-01","Yellow Taxi","Drop-off","174","Bronx","Norwood","346"
"2023-01-01","Yellow Taxi","Pick-up","174","Bronx","Norwood","46"
"2023-01-01","Yellow Taxi","Drop-off","175","Queens","Oakland Gardens","303"
"2023-01-01","Yellow Taxi","Pick-up","175","Queens","Oakland Gardens","16"
"2023-01-01","Yellow Taxi","Drop-off","176","Staten Island","Oakwood","27"
"2023-01-01","Yellow Taxi","Drop-off","177","Brooklyn","Ocean Hill","750"
"2023-01-01","Yellow Taxi","Pick-up","177","Brooklyn","Ocean Hill","77"
"2023-01-01","Yellow Taxi","Drop-off","178","Brooklyn","Ocean Parkway South","281"
"2023-01-01","Yellow Taxi","Pick-up","178","Brooklyn","Ocean Parkway South","14"
"2023-01-01","Yellow Taxi","Drop-off","179","Queens","Old Astoria","3199"
"2023-01-01","Yellow Taxi","Pick-up","179","Queens","Old Astoria","442"
"2023-01-01","Yellow Taxi","Drop-off","180","Queens","Ozone Park","365"
"2023-01-01","Yellow Taxi","Pick-up","180","Queens","Ozone Park","46"
"2023-01-01","Yellow Taxi","Drop-off","181","Brooklyn","Park Slope","7868"
"2023-01-01","Yellow Taxi","Pick-up","181","Brooklyn","Park Slope","711"
"2023-01-01","Yellow Taxi","Drop-off","182","Bronx","Parkchester","296"
"2023-01-01","Yellow Taxi","Pick-up","182","Bronx","Parkchester","32"
"2023-01-01","Yellow Taxi","Drop-off","183","Bronx","Pelham Bay","126"
"2023-01-01","Yellow Taxi","Pick-up","183","Bronx","Pelham Bay","6"
"2023-01-01","Yellow Taxi","Drop-off","184","Bronx","Pelham Bay Park","18"
"2023-01-01","Yellow Taxi","Pick-up","184","Bronx","Pelham Bay Park","2"
"2023-01-01","Yellow Taxi","Drop-off","185","Bronx","Pelham Parkway","312"
"2023-01-01","Yellow Taxi","Pick-up","185","Bronx","Pelham Parkway","21"
"2023-01-01","Yellow Taxi","Drop-off","186","Manhattan","Penn Station/Madison Sq West","67241"
"2023-01-01","Yellow Taxi","Pick-up","186","Manhattan","Penn Station/Madison Sq West","109192"
"2023-01-01","Yellow Taxi","Drop-off","187","Staten Island","Port Richmond","19"
"2023-01-01","Yellow Taxi","Pick-up","187","Staten Island","Port Richmond","2"
"2023-01-01","Yellow Taxi","Drop-off","188","Brooklyn","Prospect-Lefferts Gardens","2206"
"2023-01-01","Yellow Taxi","Pick-up","188","Brooklyn","Prospect-Lefferts Gardens","225"
"2023-01-01","Yellow Taxi","Drop-off","189","Brooklyn","Prospect Heights","2854"
"2023-01-01","Yellow Taxi","Pick-up","189","Brooklyn","Prospect Heights","242"
"2023-01-01","Yellow Taxi","Drop-off","190","Brooklyn","Prospect Park","362"
"2023-01-01","Yellow Taxi","Pick-up","190","Brooklyn","Prospect Park","32"
"2023-01-01","Yellow Taxi","Drop-off","191","Queens","Queens Village","579"
"2023-01-01","Yellow Taxi","Pick-up","191","Queens","Queens Village","85"
"2023-01-01","Yellow Taxi","Drop-off","192","Queens","Queensboro Hill","266"
"2023-01-01","Yellow Taxi","Pick-up","192","Queens","Queensboro Hill","17"
"2023-01-01","Yellow Taxi","Drop-off","193","Queens","Queensbridge/Ravenswood","3248"
"2023-01-01","Yellow Taxi","Pick-up","193","Queens","Queensbridge/Ravenswood","2642"
"2023-01-01","Yellow Taxi","Drop-off","194","Manhattan","Randalls Island","186"
"2023-01-01","Yellow Taxi","Pick-up","194","Manhattan","Randalls Island","82"
"2023-01-01","Yellow Taxi","Drop-off","195","Brooklyn","Red Hook","780"
"2023-01-01","Yellow Taxi","Pick-up","195","Brooklyn","Red Hook","103"
"2023-01-01","Yellow Taxi","Drop-off","196","Queens","Rego Park","996"
"2023-01-01","Yellow Taxi","Pick-up","196","Queens","Rego Park","148"
"2023-01-01","Yellow Taxi","Drop-off","197","Queens","Richmond Hill","1082"
"2023-01-01","Yellow Taxi","Pick-up","197","Queens","Richmond Hill","135"
"2023-01-01","Yellow Taxi","Drop-off","198","Queens","Ridgewood","1663"
"2023-01-01","Yellow Taxi","Pick-up","198","Queens","Ridgewood","98"
"2023-01-01","Yellow Taxi","Pick-up","199","Bronx","Rikers Island","2"
"2023-01-01","Yellow Taxi","Drop-off","200","Bronx","Riverdale/North Riverdale/Fieldston","996"
"2023-01-01","Yellow Taxi","Pick-up","200","Bronx","Riverdale/North Riverdale/Fieldston","21"
"2023-01-01","Yellow Taxi","Drop-off","201","Queens","Rockaway Park","250"
"2023-01-01","Yellow Taxi","Pick-up","201","Queens","Rockaway Park","14"
"2023-01-01","Yellow Taxi","Drop-off","202","Manhattan","Roosevelt Island","1740"
"2023-01-01","Yellow Taxi","Pick-up","202","Manhattan","Roosevelt Island","81"
"2023-01-01","Yellow Taxi","Drop-off","203","Queens","Rosedale","585"
"2023-01-01","Yellow Taxi","Pick-up","203","Queens","Rosedale","64"
"2023-01-01","Yellow Taxi","Drop-off","204","Staten Island","Rossville/Woodrow","13"
"2023-01-01","Yellow Taxi","Pick-up","204","Staten Island","Rossville/Woodrow","2"
"2023-01-01","Yellow Taxi","Drop-off","205","Queens","Saint Albans","824"
"2023-01-01","Yellow Taxi","Pick-up","205","Queens","Saint Albans","48"
"2023-01-01","Yellow Taxi","Drop-off","206","Staten Island","Saint George/New Brighton","66"
"2023-01-01","Yellow Taxi","Pick-up","206","Staten Island","Saint George/New Brighton","3"
"2023-01-01","Yellow Taxi","Drop-off","207","Queens","Saint Michaels Cemetery/Woodside","201"
"2023-01-01","Yellow Taxi","Pick-up","207","Queens","Saint Michaels Cemetery/Woodside","205"
"2023-01-01","Yellow Taxi","Drop-off","208","Bronx","Schuylerville/Edgewater Park","393"
"2023-01-01","Yellow Taxi","Pick-up","208","Bronx","Schuylerville/Edgewater Park","24"
"2023-01-01","Yellow Taxi","Drop-off","209","Manhattan","Seaport","7687"
"2023-01-01","Yellow Taxi","Pick-up","209","Manhattan","Seaport","4400"
"2023-01-01","Yellow Taxi","Drop-off","210","Brooklyn","Sheepshead Bay","385"
"2023-01-01","Yellow Taxi","Pick-up","210","Brooklyn","Sheepshead Bay","18"
"2023-01-01","Yellow Taxi","Drop-off","211","Manhattan","SoHo","23002"
"2023-01-01","Yellow Taxi","Pick-up","211","Manhattan","SoHo","20652"
"2023-01-01","Yellow Taxi","Drop-off","212","Bronx","Soundview/Bruckner","254"
"2023-01-01","Yellow Taxi","Pick-up","212","Bronx","Soundview/Bruckner","21"
"2023-01-01","Yellow Taxi","Drop-off","213","Bronx","Soundview/Castle Hill","454"
"2023-01-01","Yellow Taxi","Pick-up","213","Bronx","Soundview/Castle Hill","73"
"2023-01-01","Yellow Taxi","Drop-off","214","Staten Island","South Beach/Dongan Hills","59"
"2023-01-01","Yellow Taxi","Pick-up","214","Staten Island","South Beach/Dongan Hills","9"
"2023-01-01","Yellow Taxi","Drop-off","215","Queens","South Jamaica","1573"
"2023-01-01","Yellow Taxi","Pick-up","215","Queens","South Jamaica","670"
"2023-01-01","Yellow Taxi","Drop-off","216","Queens","South Ozone Park","2719"
"2023-01-01","Yellow Taxi","Pick-up","216","Queens","South Ozone Park","489"
"2023-01-01","Yellow Taxi","Drop-off","217","Brooklyn","South Williamsburg","1500"
"2023-01-01","Yellow Taxi","Pick-up","217","Brooklyn","South Williamsburg","107"
"2023-01-01","Yellow Taxi","Drop-off","218","Queens","Springfield Gardens North","933"
"2023-01-01","Yellow Taxi","Pick-up","218","Queens","Springfield Gardens North","40"
"2023-01-01","Yellow Taxi","Drop-off","219","Queens","Springfield Gardens South","1527"
"2023-01-01","Yellow Taxi","Pick-up","219","Queens","Springfield Gardens South","272"
"2023-01-01","Yellow Taxi","Drop-off","220","Bronx","Spuyten Duyvil/Kingsbridge","1251"
"2023-01-01","Yellow Taxi","Pick-up","220","Bronx","Spuyten Duyvil/Kingsbridge","76"
"2023-01-01","Yellow Taxi","Drop-off","221","Staten Island","Stapleton","65"
"2023-01-01","Yellow Taxi","Pick-up","221","Staten Island","Stapleton","6"
"2023-01-01","Yellow Taxi","Drop-off","222","Brooklyn","Starrett City","327"
"2023-01-01","Yellow Taxi","Pick-up","222","Brooklyn","Starrett City","56"
"2023-01-01","Yellow Taxi","Drop-off","223","Queens","Steinway","4483"
"2023-01-01","Yellow Taxi","Pick-up","223","Queens","Steinway","550"
"2023-01-01","Yellow Taxi","Drop-off","224","Manhattan","Stuy Town/Peter Cooper Village","12925"
"2023-01-01","Yellow Taxi","Pick-up","224","Manhattan","Stuy Town/Peter Cooper Village","4307"
"2023-01-01","Yellow Taxi","Drop-off","225","Brooklyn","Stuyvesant Heights","2658"
"2023-01-01","Yellow Taxi","Pick-up","225","Brooklyn","Stuyvesant Heights","140"
"2023-01-01","Yellow Taxi","Drop-off","226","Queens","Sunnyside","5744"
"2023-01-01","Yellow Taxi","Pick-up","226","Queens","Sunnyside","2103"
"2023-01-01","Yellow Taxi","Drop-off","227","Brooklyn","Sunset Park East","501"
"2023-01-01","Yellow Taxi","Pick-up","227","Brooklyn","Sunset Park East","26"
"2023-01-01","Yellow Taxi","Drop-off","228","Brooklyn","Sunset Park West","1348"
"2023-01-01","Yellow Taxi","Pick-up","228","Brooklyn","Sunset Park West","108"
"2023-01-01","Yellow Taxi","Drop-off","229","Manhattan","Sutton Place/Turtle Bay North","68405"
"2023-01-01","Yellow Taxi","Pick-up","229","Manhattan","Sutton Place/Turtle Bay North","62378"
"2023-01-01","Yellow Taxi","Drop-off","230","Manhattan","Times Sq/Theatre District","89848"
"2023-01-01","Yellow Taxi","Pick-up","230","Manhattan","Times Sq/Theatre District","98972"
"2023-01-01","Yellow Taxi","Drop-off","231","Manhattan","TriBeCa/Civic Center","43812"
"2023-01-01","Yellow Taxi","Pick-up","231","Manhattan","TriBeCa/Civic Center","39065"
"2023-01-01","Yellow Taxi","Drop-off","232","Manhattan","Two Bridges/Seward Park","13603"
"2023-01-01","Yellow Taxi","Pick-up","232","Manhattan","Two Bridges/Seward Park","3237"
"2023-01-01","Yellow Taxi","Drop-off","233","Manhattan","UN/Turtle Bay South","47648"
"2023-01-01","Yellow Taxi","Pick-up","233","Manhattan","UN/Turtle Bay South","37865"
"2023-01-01","Yellow Taxi","Drop-off","234","Manhattan","Union Sq","71112"
"2023-01-01","Yellow Taxi","Pick-up","234","Manhattan","Union Sq","81187"
"2023-01-01","Yellow Taxi","Drop-off","235","Bronx","University Heights/Morris Heights","433"
"2023-01-01","Yellow Taxi","Pick-up","235","Bronx","University Heights/Morris Heights","57"
"2023-01-01","Yellow Taxi","Drop-off","236","Manhattan","Upper East Side North","146317"
"2023-01-01","Yellow Taxi","Pick-up","236","Manhattan","Upper East Side North","138359"
"2023-01-01","Yellow Taxi","Drop-off","237","Manhattan","Upper East Side South","132319"
"2023-01-01","Yellow Taxi","Pick-up","237","Manhattan","Upper East Side South","148053"
"2023-01-01","Yellow Taxi","Drop-off","238","Manhattan","Upper West Side North","73912"
"2023-01-01","Yellow Taxi","Pick-up","238","Manhattan","Upper West Side North","63282"
"2023-01-01","Yellow Taxi","Drop-off","239","Manhattan","Upper West Side South","87942"
"2023-01-01","Yellow Taxi","Pick-up","239","Manhattan","Upper West Side South","87126"
"2023-01-01","Yellow Taxi","Drop-off","240","Bronx","Van Cortlandt Park","85"
"2023-01-01","Yellow Taxi","Pick-up","240","Bronx","Van Cortlandt Park","12"
"2023-01-01","Yellow Taxi","Drop-off","241","Bronx","Van Cortlandt Village","476"
"2023-01-01","Yellow Taxi","Pick-up","241","Bronx","Van Cortlandt Village","46"
"2023-01-01","Yellow Taxi","Drop-off","242","Bronx","Van Nest/Morris Park","353"
"2023-01-01","Yellow Taxi","Pick-up","242","Bronx","Van Nest/Morris Park","36"
"2023-01-01","Yellow Taxi","Drop-off","243","Manhattan","Washington Heights North","5552"
"2023-01-01","Yellow Taxi","Pick-up","243","Manhattan","Washington Heights North","351"
"2023-01-01","Yellow Taxi","Drop-off","244","Manhattan","Washington Heights South","9351"
"2023-01-01","Yellow Taxi","Pick-up","244","Manhattan","Washington Heights South","1769"
"2023-01-01","Yellow Taxi","Drop-off","245","Staten Island","West Brighton","42"
"2023-01-01","Yellow Taxi","Pick-up","245","Staten Island","West Brighton","2"
"2023-01-01","Yellow Taxi","Drop-off","246","Manhattan","West Chelsea/Hudson Yards","55219"
"2023-01-01","Yellow Taxi","Pick-up","246","Manhattan","West Chelsea/Hudson Yards","46246"
"2023-01-01","Yellow Taxi","Drop-off","247","Bronx","West Concourse","899"
"2023-01-01","Yellow Taxi","Pick-up","247","Bronx","West Concourse","209"
"2023-01-01","Yellow Taxi","Drop-off","248","Bronx","West Farms/Bronx River","266"
"2023-01-01","Yellow Taxi","Pick-up","248","Bronx","West Farms/Bronx River","20"
"2023-01-01","Yellow Taxi","Drop-off","249","Manhattan","West Village","50028"
"2023-01-01","Yellow Taxi","Pick-up","249","Manhattan","West Village","67332"
"2023-01-01","Yellow Taxi","Drop-off","250","Bronx","Westchester Village/Unionport","231"
"2023-01-01","Yellow Taxi","Pick-up","250","Bronx","Westchester Village/Unionport","41"
"2023-01-01","Yellow Taxi","Drop-off","251","Staten Island","Westerleigh","53"
"2023-01-01","Yellow Taxi","Pick-up","251","Staten Island","Westerleigh","6"
"2023-01-01","Yellow Taxi","Drop-off","252","Queens","Whitestone","535"
"2023-01-01","Yellow Taxi","Pick-up","252","Queens","Whitestone","18"
"2023-01-01","Yellow Taxi","Drop-off","253","Queens","Willets Point","27"
"2023-01-01","Yellow Taxi","Pick-up","253","Queens","Willets Point","7"
"2023-01-01","Yellow Taxi","Drop-off","254","Bronx","Williamsbridge/Olinville","366"
"2023-01-01","Yellow Taxi","Pick-up","254","Bronx","Williamsbridge/Olinville","30"
"2023-01-01","Yellow Taxi","Drop-off","255","Brooklyn","Williamsburg (North Side)","8009"
"2023-01-01","Yellow Taxi","Pick-up","255","Brooklyn","Williamsburg (North Side)","1279"
"2023-01-01","Yellow Taxi","Drop-off","256","Brooklyn","Williamsburg (South Side)","6830"
"2023-01-01","Yellow Taxi","Pick-up","256","Brooklyn","Williamsburg (South Side)","956"
"2023-01-01","Yellow Taxi","Drop-off","257","Brooklyn","Windsor Terrace","1231"
"2023-01-01","Yellow Taxi","Pick-up","257","Brooklyn","Windsor Terrace","48"
"2023-01-01","Yellow Taxi","Drop-off","258","Queens","Woodhaven","624"
"2023-01-01","Yellow Taxi","Pick-up","258","Queens","Woodhaven","34"
"2023-01-01","Yellow Taxi","Drop-off","259","Bronx","Woodlawn/Wakefield","336"
"2023-01-01","Yellow Taxi","Pick-up","259","Bronx","Woodlawn/Wakefield","20"
"2023-01-01","Yellow Taxi","Drop-off","260","Queens","Woodside","2323"
"2023-01-01","Yellow Taxi","Pick-up","260","Queens","Woodside","624"
"2023-01-01","Yellow Taxi","Drop-off","261","Manhattan","World Trade Center","12387"
"2023-01-01","Yellow Taxi","Pick-up","261","Manhattan","World Trade Center","12834"
"2023-01-01","Yellow Taxi","Drop-off","262","Manhattan","Yorkville East","51478"
"2023-01-01","Yellow Taxi","Pick-up","262","Manhattan","Yorkville East","43745"
"2023-01-01","Yellow Taxi","Drop-off","263","Manhattan","Yorkville West","69266"
"2023-01-01","Yellow Taxi","Pick-up","263","Manhattan","Yorkville West","66094"
"2023-01-01","Yellow Taxi","Drop-off","264","Unknown","N/A","22582"
"2023-01-01","Yellow Taxi","Drop-off","265","N/A","Outside of NYC","10876"
"2022-12-01","FHV - High Volume","Drop-off","1","EWR","Newark Airport","158716"
"2022-12-01","FHV - High Volume","Drop-off","2","Queens","Jamaica Bay","17"
"2022-12-01","FHV - High Volume","Pick-up","2","Queens","Jamaica Bay","22"
"2022-12-01","FHV - High Volume","Drop-off","3","Bronx","Allerton/Pelham Gardens","37216"
"2022-12-01","FHV - High Volume","Pick-up","3","Bronx","Allerton/Pelham Gardens","39848"
"2022-12-01","FHV - High Volume","Drop-off","4","Manhattan","Alphabet City","53727"
"2022-12-01","FHV - High Volume","Pick-up","4","Manhattan","Alphabet City","65586"
"2022-12-01","FHV - High Volume","Drop-off","5","Staten Island","Arden Heights","4877"
"2022-12-01","FHV - High Volume","Pick-up","5","Staten Island","Arden Heights","5169"
"2022-12-01","FHV - High Volume","Drop-off","6","Staten Island","Arrochar/Fort Wadsworth","10022"
"2022-12-01","FHV - High Volume","Pick-up","6","Staten Island","Arrochar/Fort Wadsworth","9146"
"2022-12-01","FHV - High Volume","Drop-off","7","Queens","Astoria","185405"
"2022-12-01","FHV - High Volume","Pick-up","7","Queens","Astoria","195085"
"2022-12-01","FHV - High Volume","Drop-off","8","Queens","Astoria Park","336"
"2022-12-01","FHV - High Volume","Pick-up","8","Queens","Astoria Park","312"
"2022-12-01","FHV - High Volume","Drop-off","9","Queens","Auburndale","15835"
"2022-12-01","FHV - High Volume","Pick-up","9","Queens","Auburndale","16210"
"2022-12-01","FHV - High Volume","Drop-off","10","Queens","Baisley Park","53337"
"2022-12-01","FHV - High Volume","Pick-up","10","Queens","Baisley Park","64248"
"2022-12-01","FHV - High Volume","Drop-off","11","Brooklyn","Bath Beach","21280"
"2022-12-01","FHV - High Volume","Pick-up","11","Brooklyn","Bath Beach","21584"
"2022-12-01","FHV - High Volume","Drop-off","12","Manhattan","Battery Park","3326"
"2022-12-01","FHV - High Volume","Pick-up","12","Manhattan","Battery Park","3325"
"2022-12-01","FHV - High Volume","Drop-off","13","Manhattan","Battery Park City","84553"
"2022-12-01","FHV - High Volume","Pick-up","13","Manhattan","Battery Park City","87559"
"2022-12-01","FHV - High Volume","Drop-off","14","Brooklyn","Bay Ridge","103986"
"2022-12-01","FHV - High Volume","Pick-up","14","Brooklyn","Bay Ridge","104044"
"2022-12-01","FHV - High Volume","Drop-off","15","Queens","Bay Terrace/Fort Totten","12395"
"2022-12-01","FHV - High Volume","Pick-up","15","Queens","Bay Terrace/Fort Totten","12774"
"2022-12-01","FHV - High Volume","Drop-off","16","Queens","Bayside","35447"
"2022-12-01","FHV - High Volume","Pick-up","16","Queens","Bayside","37709"
"2022-12-01","FHV - High Volume","Drop-off","17","Brooklyn","Bedford","163330"
"2022-12-01","FHV - High Volume","Pick-up","17","Brooklyn","Bedford","159137"
"2022-12-01","FHV - High Volume","Drop-off","18","Bronx","Bedford Park","82671"
"2022-12-01","FHV - High Volume","Pick-up","18","Bronx","Bedford Park","86719"
"2022-12-01","FHV - High Volume","Drop-off","19","Queens","Bellerose","11992"
"2022-12-01","FHV - High Volume","Pick-up","19","Queens","Bellerose","15431"
"2022-12-01","FHV - High Volume","Drop-off","20","Bronx","Belmont","52810"
"2022-12-01","FHV - High Volume","Pick-up","20","Bronx","Belmont","55314"
"2022-12-01","FHV - High Volume","Drop-off","21","Brooklyn","Bensonhurst East","49351"
"2022-12-01","FHV - High Volume","Pick-up","21","Brooklyn","Bensonhurst East","50333"
"2022-12-01","FHV - High Volume","Drop-off","22","Brooklyn","Bensonhurst West","66035"
"2022-12-01","FHV - High Volume","Pick-up","22","Brooklyn","Bensonhurst West","68606"
"2022-12-01","FHV - High Volume","Drop-off","23","Staten Island","Bloomfield/Emerson Hill","32435"
"2022-12-01","FHV - High Volume","Pick-up","23","Staten Island","Bloomfield/Emerson Hill","28333"
"2022-12-01","FHV - High Volume","Drop-off","24","Manhattan","Bloomingdale","25957"
"2022-12-01","FHV - High Volume","Pick-up","24","Manhattan","Bloomingdale","28537"
"2022-12-01","FHV - High Volume","Drop-off","25","Brooklyn","Boerum Hill","99476"
"2022-12-01","FHV - High Volume","Pick-up","25","Brooklyn","Boerum Hill","106081"
"2022-12-01","FHV - High Volume","Drop-off","26","Brooklyn","Borough Park","109413"
"2022-12-01","FHV - High Volume","Pick-up","26","Brooklyn","Borough Park","108105"
"2022-12-01","FHV - High Volume","Drop-off","27","Queens","Breezy Point/Fort Tilden/Riis Beach","1076"
"2022-12-01","FHV - High Volume","Pick-up","27","Queens","Breezy Point/Fort Tilden/Riis Beach","481"
"2022-12-01","FHV - High Volume","Drop-off","28","Queens","Briarwood/Jamaica Hills","42915"
